,Price,Prediction,PredDelta,State,Shares,IncShares,StockValue,Cash,Folio,IncSum,Performance,NoLossMarketValue,NoLossMarketPerform,MarketOpt,MarketOptPerform,InactiveValue,InactivePerform
0,12.051629,,0.0,Buy,82.0,82.0,988.23357799999997,11.766422000000034,1000.0,12.051629,1.0,1000.0,1.0,1000.0,1.0,1000.0,1.0
1,11.791214999999999,12.0086,0.219085,Hold,82.0,82.0,966.87962999999991,11.766422000000034,978.64605199999994,12.051629,0.97864605199999999,1000.0,1.0,1000.0,1.0,978.64605199999994,0.97864605199999999
2,12.01017,11.7338,-0.274829,Sell,0.0,82.0,0.0,996.60036200000002,996.60036200000002,12.270584000000001,0.99660036200000002,1017.9543100000002,1.0179543100000001,1017.9543100000002,1.0179543100000001,996.60036200000002,0.99660036200000002
3,11.735503999999999,11.4849,-0.248889,Pass,0.0,82.0,0.0,996.60036200000002,996.60036200000002,12.270584000000001,0.99660036200000002,1017.9543100000002,1.0179543100000001,1017.9543100000002,1.0179543100000001,974.07774999999992,0.97407774999999996
4,11.486750000000001,11.3618,-0.123143,Pass,0.0,82.0,0.0,996.60036200000002,996.60036200000002,12.270584000000001,0.99660036200000002,1017.9543100000002,1.0179543100000001,1017.9543100000002,1.0179543100000001,953.67992200000015,0.95367992200000018
5,11.363667999999999,11.0533,-0.308508,Pass,0.0,82.0,0.0,996.60036200000002,996.60036200000002,12.270584000000001,0.99660036200000002,1017.9543100000002,1.0179543100000001,1017.9543100000002,1.0179543100000001,943.58719799999994,0.9435871979999999
6,11.055315999999999,10.8005,-0.252761,Pass,0.0,82.0,0.0,996.60036200000002,996.60036200000002,12.270584000000001,0.99660036200000002,1017.9543100000002,1.0179543100000001,1017.9543100000002,1.0179543100000001,918.30233399999997,0.91830233399999994
7,10.802675000000001,10.6644,-0.136097,Pass,0.0,82.0,0.0,996.60036200000002,996.60036200000002,12.270584000000001,0.99660036200000002,1017.9543100000002,1.0179543100000001,1017.9543100000002,1.0179543100000001,897.58577200000013,0.89758577200000011
8,10.666638000000001,10.1291,-0.535301,Pass,0.0,82.0,0.0,996.60036200000002,996.60036200000002,12.270584000000001,0.99660036200000002,1017.9543100000002,1.0179543100000001,1017.9543100000002,1.0179543100000001,886.43073800000013,0.88643073800000016
9,10.131557000000001,10.7292,0.600107,Buy,98.0,98.0,992.89258600000005,3.7077759999999671,996.60036200000002,12.270584000000001,0.99660036200000002,1017.9543100000002,1.0179543100000001,1214.2836540000003,1.2142836540000004,842.55409600000007,0.84255409600000009
10,10.731418,11.446,0.716815,Hold,98.0,98.0,1051.678964,3.7077759999999671,1055.3867399999999,12.870445,1.0553867399999999,1067.1429120000003,1.0671429120000002,1273.0700320000001,1.2730700320000001,891.74269800000002,0.89174269800000006
11,11.447882,11.446,0.0,Sell,0.0,98.0,0.0,1125.6002120000001,1125.6002120000001,13.586909,1.1256002120000002,1125.8929600000001,1.1258929600000001,1343.283504,1.343283504,950.49274600000001,0.950492746
12,11.447882,11.612,0.165926,Buy,98.0,98.0,1121.8924360000001,3.7077759999999671,1125.6002120000001,13.586909,1.1256002120000002,1125.8929600000001,1.1258929600000001,1343.283504,1.343283504,950.49274600000001,0.950492746
13,11.613717999999999,11.7533,0.141301,Hold,98.0,98.0,1138.1443639999998,3.7077759999999671,1141.8521399999997,13.752744999999997,1.1418521399999997,1139.4915119999996,1.1394915119999995,1359.5354319999997,1.3595354319999997,964.09129799999994,0.96409129799999993
14,11.754938000000001,12.2031,0.449833,Hold,98.0,98.0,1151.9839240000001,3.7077759999999671,1155.6917000000001,13.893965000000001,1.1556917,1151.0715520000003,1.1510715520000003,1373.374992,1.373374992,975.67133800000011,0.97567133800000005
15,12.204510000000001,12.0475,-0.155565,Sell,0.0,98.0,0.0,1199.7497560000002,1199.7497560000002,14.343537,1.1997497560000001,1187.9364559999999,1.1879364559999999,1417.4330479999999,1.4174330479999999,1012.5362420000001,1.0125362420000001
16,12.049038000000001,11.6755,-0.372051,Pass,0.0,98.0,0.0,1199.7497560000002,1199.7497560000002,14.343537,1.1997497560000001,1187.9364559999999,1.1879364559999999,1417.4330479999999,1.4174330479999999,999.78753800000015,0.9997875380000002
17,11.677202000000001,11.8544,0.178898,Buy,102.0,102.0,1191.0746040000001,8.6751520000000255,1199.7497560000002,14.343537,1.1997497560000001,1187.9364559999999,1.1879364559999999,1474.8071960000002,1.4748071960000002,969.29698600000017,0.96929698600000014
18,11.855994000000001,12.0449,0.19056,Hold,102.0,102.0,1209.3113880000001,8.6751520000000255,1217.9865400000001,14.522328999999999,1.2179865400000001,1202.5974000000001,1.2025974000000001,1493.0439799999999,1.4930439799999999,983.95793000000015,0.98395793000000009
19,12.046447000000001,12.1188,0.0738964,Hold,102.0,102.0,1228.7375940000002,8.6751520000000255,1237.4127460000002,14.712781999999999,1.2374127460000002,1218.2145460000002,1.2182145460000002,1512.470186,1.512470186,999.57507600000008,0.99957507600000006
20,12.120296000000002,12.4961,0.377248,Hold,102.0,102.0,1236.2701920000002,8.6751520000000255,1244.9453440000002,14.786631,1.2449453440000002,1224.270164,1.224270164,1520.0027840000002,1.5200027840000003,1005.6306940000002,1.0056306940000002
21,12.497313999999999,12.9187,0.422646,Hold,102.0,102.0,1274.726028,8.6751520000000255,1283.4011800000001,15.163648999999998,1.28340118,1255.1856399999997,1.2551856399999997,1558.4586199999999,1.5584586199999999,1036.5461700000001,1.03654617
